behavior,step_index,source_h3,target_h3,source_lon,source_lat,target_lon,target_lat,edge_distance_km,w_cost,c_cost,d_cost,f_cost,total_edge_cost
behavior_001,38,83c19bfffffffff,83c198fffffffff,-20.633639964613486,-35.73416024706763,-20.740349943826885,-34.567781835535705,130.05787130058818,55.49836284728231,36.95344640757005,49.99880936746571,49.23172541875774,49.61526739311172
behavior_001,39,83c198fffffffff,83c19cfffffffff,-20.740349943826885,-34.567781835535705,-20.84402203428409,-33.40228457492271,129.94956299855664,55.00026540715515,31.27883797108049,49.99880936746571,53.83442356562397,51.91661646654484
behavior_001,40,83c19cfffffffff,83c182fffffffff,-20.84402203428409,-33.40228457492271,-20.944783491408224,-32.238641546796,129.73348659543598,54.88678098298291,25.52441276152483,49.99880936746571,56.13142641797006,53.065117892717886
behavior_001,41,83c182fffffffff,83c186fffffffff,-20.944783491408224,-32.238641546796,-21.042754596196183,-31.077815962238137,129.410715774993,54.94992984115128,19.43338314098049,49.99880936746571,60.16296937976565,55.080889373615676
behavior_001,42,83c186fffffffff,83c1b1fffffffff,-21.042754596196183,-31.077815962238137,-21.138049124208845,-29.92075649807053,128.98284442300897,54.65744529584912,12.583109805416605,49.99880936746571,61.88366721721916,55.94123829234243
behavior_001,43,83c1b1fffffffff,83c1b5fffffffff,-21.138049124208845,-29.92075649807053,-21.23077477740607,-28.7683928076335,128.45196708886647,54.71270455692646,0.4741006282237731,49.99880936746571,63.04833024663453,56.52356980705012
behavior_001,44,83c1b5fffffffff,83a45bfffffffff,-21.23077477740607,-28.7683928076335,-21.32103358219884,-27.62163125851536,127.8206536330749,54.72486185797447,5.343364770247594,49.99880936746571,65.86871628241033,57.93376282493802
behavior_001,45,83a45bfffffffff,83a458fffffffff,-21.32103358219884,-27.62163125851536,-21.408922256747285,-26.48135094452256,127.09191862673562,54.78068624861076,10.995661485110416,49.99880936746571,68.02441229520295,59.01161083133433
behavior_001,46,83a458fffffffff,83a45cfffffffff,-21.408922256747285,-26.48135094452256,-21.49453255022848,-25.34840001316212,126.26918617130713,54.67580053857731,16.950309280105632,49.99880936746571,70.50825164146808,60.253530504466895
behavior_001,47,83a45cfffffffff,83a442fffffffff,-21.49453255022848,-25.34840001316212,-21.577951556526983,-24.223592343174687,125.35625088642576,53.940456359255776,23.19500359714924,49.99880936746571,73.24671998421782,61.622764675841765
behavior_001,48,83a442fffffffff,83a446fffffffff,-21.577951556526983,-24.223592343174687,-21.65926200455968,-23.10770459943451,124.3572358679654,53.26262718217791,29.38598005908296,49.99880936746571,74.40599820979706,62.202403788631386
behavior_001,49,83a446fffffffff,83a471fffffffff,-21.65926200455968,-23.10770459943451,-21.738542527232028,-22.001473685049653,123.27654844766226,52.37457664522163,35.9477265228027,49.99880936746571,75.92835860971687,62.96358398859129
behavior_001,50,83a471fffffffff,83a475fffffffff,-21.738542527232028,-22.001473685049653,-21.815867910830505,-20.90559460297958,122.11883458940196,51.40500109825541,42.1669273806351,49.99880936746571,78.19684036992454,64.09782486869513
behavior_001,51,83a475fffffffff,83a55bfffffffff,-21.815867910830505,-20.90559460297958,-21.89130932648487,-19.820718732146187,120.8889327378457,48.96269282304283,54.142131789340944,49.99880936746571,84.65161540783599,67.32521238765085
behavior_001,52,83a55bfffffffff,83a558fffffffff,-21.89130932648487,-19.820718732146187,-21.96493454518045,-18.747452516041434,119.59182789423092,47.84764390336958,59.32710205012318,49.99880936746571,84.78398926567499,67.39139931657036
behavior_001,53,83a558fffffffff,83a55cfffffffff,-21.96493454518045,-18.747452516041434,-22.036808137663066,-17.686356555390223,118.23260663544878,46.30829646241314,64.24340005323258,49.99880936746571,86.25392685747735,68.12636811247154
behavior_001,54,83a55cfffffffff,83a542fffffffff,-22.036808137663066,-17.686356555390223,-22.106991660456067,-16.637945090643,116.81641371915366,44.463121316100185,68.74268298768288,49.99880936746571,84.65840987187107,67.32860961966838
behavior_001,55,83a542fffffffff,83a546fffffffff,-22.106991660456067,-16.637945090643,-22.175543829098054,-15.60268585504554,115.34841083348878,42.755884028818194,72.54516280279584,49.99880936746571,85.7830497240551,67.8909295457604
behavior_001,56,83a546fffffffff,83a571fffffffff,-22.175543829098054,-15.60268585504554,-22.214133976671253,-14.551138015454478,117.00033060055576,41.9464160359489,76.28884028059703,49.99880936746571,85.4407530089618,67.71978118821376
behavior_001,57,83a571fffffffff,83a575fffffffff,-22.214133976671253,-14.551138015454478,-22.223926911353136,-13.467922840748283,120.45283182443433,40.76868597140383,79.47343477289324,49.99880936746571,83.56052108189284,66.77966522467928
behavior_001,58,83a575fffffffff,837d24fffffffff,-22.223926911353136,-13.467922840748283,-22.233688658258338,-12.378306270563938,121.1646207508202,38.85525839244196,81.15409064236118,49.99880936746571,81.78142014112339,65.89011475429456
behavior_001,59,837d24fffffffff,837d20fffffffff,-22.233688658258338,-12.378306270563938,-22.24341936557259,-11.283026088791626,121.79437180853084,37.29612037548888,82.01739710074301,49.99880936746571,77.96907329967642,63.98394133357107
behavior_001,60,837d20fffffffff,837d23fffffffff,-22.24341936557259,-11.283026088791626,-22.25311918054788,-10.182844303613573,122.33939137502664,35.67254557163932,82.2087241839768,49.99880936746571,75.28442247257786,62.641615920021785
behavior_001,61,837d23fffffffff,837d05fffffffff,-22.25311918054788,-10.182844303613573,-22.26278824950982,-9.078544196600095,122.7973139537714,33.85542661884405,81.62924814449143,49.99880936746571,72.8184993605377,61.408654364001706
behavior_001,62,837d05fffffffff,837d01fffffffff,-22.26278824950982,-9.078544196600095,-22.27242671786484,-7.970927145654706,123.16612732110784,32.03479336213561,80.87183388301692,49.99880936746571,69.75343590036448,59.876122633915095
behavior_001,63,837d01fffffffff,837d0efffffffff,-22.27242671786484,-7.970927145654706,-22.28203473010741,-6.860809252049244,123.44419431048053,29.09241201897403,78.33179279287849,49.99880936746571,56.365612437561474,53.18221090251359
behavior_001,64,837d0efffffffff,837d0afffffffff,-22.28203473010741,-6.860809252049244,-22.29161242982711,-5.749017805687277,123.63027080065768,28.66209992030967,76.07567182427469,49.99880936746571,51.08468727125784,50.54174831936177
behavior_001,65,837d0afffffffff,837c24fffffffff,-22.29161242982711,-5.749017805687277,-22.30115995971573,-4.636387626015981,123.7235195430072,28.794956086131407,73.06728251123225,49.99880936746571,45.200435906309394,47.59962263688755
behavior_001,66,837c24fffffffff,837c20fffffffff,-22.30115995971573,-4.636387626015981,-22.31067746157415,-3.523757318568192,123.7235195430077,29.818193897929685,69.19293622131303,49.99880936746571,38.92354169841186,44.46117553293878
behavior_001,67,837c20fffffffff,837c23fffffffff,-22.31067746157415,-3.523757318568192,-22.3201650763194,-2.411965488872988,123.63027080065775,31.279774708506043,64.57333286647791,49.99880936746571,35.182152947119754,42.59048115729273
behavior_001,68,837c23fffffffff,837c05fffffffff,-22.3201650763194,-2.411965488872988,-22.32962294399137,-1.3018469563662247,123.44419431048073,32.83633656261536,59.24060482210049,49.99880936746571,32.4434923330864,41.221150850276054
behavior_001,69,837c05fffffffff,837c00fffffffff,-22.32962294399137,-1.3018469563662247,-21.433788310727486,-0.7617301194234756,116.30280970113638,66.6101119719555,51.536856990728765,49.99880936746571,32.55403865831895,41.276424012892335
behavior_001,70,837c00fffffffff,837c03fffffffff,-21.433788310727486,-0.7617301194234756,-21.444547326481747,0.3380342393920274,122.29423767239828,34.47435056645713,44.54947009964948,49.99880936746571,30.657114280529317,40.32796182399751
behavior_001,71,837c03fffffffff,837c1dfffffffff,-21.444547326481747,0.3380342393920274,-21.45527298965816,1.4341423449371746,121.88766215705677,34.405889231826166,37.70555927341827,49.99880936746571,28.829812363890632,39.414310865678175
behavior_001,72,837c1dfffffffff,837c19fffffffff,-21.45527298965816,1.4341423449371746,-21.46596545435626,2.525814538195229,121.39439247870666,34.88037258633942,31.51673528579597,49.99880936746571,29.60441841769095,39.80161389257833
behavior_001,73,837c19fffffffff,837ce6fffffffff,-21.46596545435626,2.525814538195229,-21.47662487373232,3.6122903241150897,120.81655957552962,37.696515050502285,25.214581480542883,49.99880936746571,25.71535664875573,37.85708300811072
behavior_001,74,837ce6fffffffff,837ce2fffffffff,-21.47662487373232,3.6122903241150897,-21.487251400006567,4.692831359562831,120.15662663122224,42.70731506098299,19.01309827759498,49.99880936746571,25.485802838013274,37.74230610273949
behavior_001,75,837ce2fffffffff,837cf1fffffffff,-21.487251400006567,4.692831359562831,-20.609612024260404,5.18222997933233,111.42007972980802,55.34948300893392,7.64379773804204,49.99880936746571,24.8442818291816,37.421545598323654
behavior_001,76,837cf1fffffffff,837cc6fffffffff,-20.609612024260404,5.18222997933233,-20.621477554189944,6.246559440496474,118.35548098628762,55.50713077533895,6.540544539249703,49.99880936746571,23.01383722212122,36.50632329479347
behavior_001,77,837cc6fffffffff,837cc2fffffffff,-20.621477554189944,6.246559440496474,-20.63330689192652,7.303352494608724,117.51744739142885,61.16596169477874,2.738930338698681,49.99880936746571,11.93796130239219,30.96838533492895
behavior_001,78,837cc2fffffffff,837cdcfffffffff,-20.63330689192652,7.303352494608724,-20.645100201804045,8.351977784713872,116.60921011026736,66.11554887695574,0.8905358944944046,49.99880936746571,12.32942911805724,31.164119242761476
behavior_001,79,837cdcfffffffff,837cd8fffffffff,-20.645100201804045,8.351977784713872,-20.65685764716912,9.391835539000027,115.6342812547396,70.39359286821015,0.8833267763129662,49.99880936746571,18.27250594041168,34.135657653938694
behavior_001,80,837cd8fffffffff,837cdbfffffffff,-20.65685764716912,9.391835539000027,-20.496172708291624,10.359775434148965,109.06004793604252,74.5315025072706,5.449692111131381,49.99880936746571,16.008206421787822,33.003507894626765
behavior_001,81,837cdbfffffffff,83548afffffffff,-20.496172708291624,10.359775434148965,-20.332075687826546,11.342051855853478,110.68462297909144,75.52126748686176,12.570569895555836,49.99880936746571,10.520711551141368,30.25976045930354
behavior_001,82,83548afffffffff,83548efffffffff,-20.332075687826546,11.342051855853478,-20.164459518103644,12.338370877961475,112.27747771668304,79.2649637042797,11.46904594842053,49.99880936746571,0.0,24.999404683732855
behavior_001,83,83548efffffffff,835481fffffffff,-20.164459518103644,12.338370877961475,-19.993212730608924,13.348394378005356,113.83373795910356,83.14004243621481,10.003917696169426,49.99880936746571,0.0,24.999404683732855
behavior_001,84,835481fffffffff,835485fffffffff,-19.993212730608924,13.348394378005356,-19.81821923479332,14.371738951201092,115.34841083348778,87.17082050316651,7.58215093702241,49.99880936746571,0.0,24.999404683732855
behavior_001,85,835485fffffffff,8354a3fffffffff,-19.81821923479332,14.371738951201092,-19.639358083917777,15.407975083531396,116.81641371915374,90.98398340648866,4.272632710442276,49.99880936746571,0.0,24.999404683732855
behavior_001,86,8354a3fffffffff,8354a0fffffffff,-19.639358083917777,15.407975083531396,-19.45650322708295,16.456626614882875,118.23260663544976,95.13409078863154,0.5136326152083776,49.99880936746571,0.0,24.999404683732855
behavior_001,87,8354a0fffffffff,8354a4fffffffff,-19.45650322708295,16.456626614882875,-19.26952324653132,17.51717052151129,119.59182789423078,96.93527708025898,6.678679714419808,49.99880936746571,0.0,24.999404683732855
behavior_001,88,8354a4fffffffff,83558afffffffff,-19.26952324653132,17.51717052151129,-19.078281079244764,18.589037044592075,120.88893273784542,100.5360033357728,2.742639148793064,49.99880936746571,0.0,24.999404683732855
behavior_001,89,83558afffffffff,83558efffffffff,-19.078281079244764,18.589037044592075,-18.882633721791777,19.67161018824972,122.11883458940224,102.66293671746452,1.4784251986965398,49.99880936746571,0.0,24.999404683732855
behavior_001,90,83558efffffffff,835581fffffffff,-18.882633721791777,19.67161018824972,-18.682431917303745,20.76422860624586,123.27654844766262,103.66301190919876,6.845306005763869,49.99880936746571,0.0,24.999404683732855
behavior_001,91,835581fffffffff,835580fffffffff,-18.682431917303745,20.76422860624586,-19.62648707271196,21.449600056147013,124.09010126749872,68.77609171710924,92.2931873906357,49.99880936746571,0.0,24.999404683732855
behavior_001,92,835580fffffffff,835584fffffffff,-19.62648707271196,21.449600056147013,-19.43092364145289,22.56028478081197,125.13744591708992,98.88586281309998,25.9769892908182,49.99880936746571,0.0,24.999404683732855
behavior_001,93,835584fffffffff,8355a2fffffffff,-19.43092364145289,22.56028478081197,-19.23064243498796,23.67927319085283,126.10039279141748,98.08853055246736,25.16176131789242,49.99880936746571,0.0,24.999404683732855
behavior_001,94,8355a2fffffffff,8355a6fffffffff,-19.23064243498796,23.67927319085283,-19.025475727989548,24.80575462733373,126.9746243338734,94.26352978540405,26.091243272954,49.99880936746571,0.0,24.999404683732855
behavior_001,95,8355a6fffffffff,833459fffffffff,-19.025475727989548,24.80575462733373,-18.81524801316166,25.93888177573833,127.75613223943304,90.20599343629394,22.880068643523707,49.99880936746571,13.827259239218526,31.91303430334212
behavior_001,96,833459fffffffff,83345dfffffffff,-18.81524801316166,25.93888177573833,-18.599775562110707,27.07777380645985,128.44126135812382,86.93840516947319,16.72466605421136,49.99880936746571,25.31454999645815,37.65667968196193
behavior_001,97,83345dfffffffff,833443fffffffff,-18.599775562110707,27.07777380645985,-18.378865957564887,28.22151988390968,129.02675095491418,87.80738892672397,14.321703534047147,49.99880936746571,36.37760636574722,43.18820786660646
behavior_001,98,833443fffffffff,833440fffffffff,-18.378865957564887,28.22151988390968,-18.15231759487666,29.36918301276174,129.50977249005658,87.79798297319965,24.18860948463459,49.99880936746571,33.43824472459267,41.718527046029195
behavior_001,99,833440fffffffff,833444fffffffff,-18.15231759487666,29.36918301276174,-17.919919150586807,30.519804182694944,129.88796312614593,80.11015069223659,18.59310776734874,49.99880936746571,35.619696963074226,42.809253165269965
behavior_001,100,833444fffffffff,833462fffffffff,-17.919919150586807,30.519804182694944,-17.681449015661723,31.672406766453285,130.15945423632664,77.4580272672599,10.245130535353672,49.99880936746571,33.69151244717302,41.84516090731937
behavior_001,101,833462fffffffff,833466fffffffff,-17.681449015661723,31.672406766453285,-17.43667469083722,32.82600112033265,130.32289428087756,74.48319257098285,0.5867166508329448,49.99880936746571,32.065913163372684,41.0323612654192
behavior_001,102,833466fffffffff,833559fffffffff,-17.43667469083722,32.82600112033265,-17.185352141311316,33.97958933152761,130.37746553459922,60.537047825561,2.372421407821383,49.99880936746571,27.159202391103527,38.57900587928462
behavior_001,103,833559fffffffff,83355dfffffffff,-17.185352141311316,33.97958933152761,-16.927225107826082,35.13217005329357,130.3228942808802,72.80117564931922,2.88300796160168,49.99880936746571,24.6940552393541,37.346432303409905
behavior_001,104,83355dfffffffff,833543fffffffff,-16.927225107826082,35.13217005329357,-16.662024370962506,36.28274336673073,130.15945423632314,71.02677578560645,10.03366790420763,49.99880936746571,22.84769801253264,36.42325368999917
behavior_001,105,833543fffffffff,833540fffffffff,-16.662024370962506,36.28274336673073,-16.38946696524467,37.43031560725113,129.88796312614937,69.47097741337834,13.34280027225496,49.99880936746571,17.995966420675682,33.9973878940707
behavior_001,106,833540fffffffff,833544fffffffff,-16.38946696524467,37.43031560725113,-16.10925533940843,38.57390409447628,129.50977249005493,68.96873613212482,17.012873549410394,49.99880936746571,15.200370103110554,32.599589735288134
behavior_001,107,833544fffffffff,833562fffffffff,-16.10925533940843,38.57390409447628,-15.821076458937547,39.71254170640565,129.02675095491531,67.0345076169571,19.176492094002533,49.99880936746571,4.160696809310595,27.079753088388152
behavior_001,108,833562fffffffff,833566fffffffff,-15.821076458937547,39.71254170640565,-15.524600846705855,40.84528124211209,128.441261358124,65.19062370742867,20.77168795657603,49.99880936746571,0.0,24.999404683732855
behavior_001,109,833566fffffffff,8318d9fffffffff,-15.524600846705855,40.84528124211209,-15.219481557291292,41.97119952183791,127.75613223943314,63.41263940962734,21.64812851686828,49.99880936746571,0.0,24.999404683732855
behavior_001,110,8318d9fffffffff,8318ddfffffffff,-15.219481557291292,41.97119952183791,-14.905353080245794,43.08940117901213,126.97462433387464,63.04464589439722,21.115762651757485,49.99880936746571,0.0,24.999404683732855
behavior_001,111,8318ddfffffffff,8318c3fffffffff,-14.905353080245794,43.08940117901213,-14.581830167319628,44.199022105188384,126.10039279141496,57.96157740822965,20.77908500978308,49.99880936746571,0.0,24.999404683732855
behavior_001,112,8318c3fffffffff,8318c0fffffffff,-14.581830167319628,44.199022105188384,-14.24850657835196,45.299232515991655,125.13744591708902,54.83900858710881,20.16203026321673,49.99880936746571,0.0,24.999404683732855
behavior_001,113,8318c0fffffffff,8318c4fffffffff,-14.24850657835196,45.299232515991655,-13.90495374025718,46.38923961362419,124.09010126749897,53.25314304870685,18.967996825145505,49.99880936746571,0.0,24.999404683732855
behavior_001,114,8318c4fffffffff,8318e2fffffffff,-13.90495374025718,46.38923961362419,-13.55071931326626,47.46828982908727,122.96293995595612,50.64832563575166,20.061285630044537,49.99880936746571,0.0,24.999404683732855
behavior_001,115,8318e2fffffffff,8318e6fffffffff,-13.55071931326626,47.46828982908727,-13.18532565833152,48.535670634796254,121.76076000964608,48.50543548543092,20.576565766176937,49.99880936746571,0.0,24.999404683732855
behavior_001,116,8318e6fffffffff,831819fffffffff,-13.18532565833152,48.535670634796254,-12.808268199385829,49.590711925498816,120.48852959058792,47.66986832110687,20.272290782853307,49.99880936746571,0.0,24.999404683732855
behavior_001,117,831819fffffffff,83181dfffffffff,-12.808268199385829,49.590711925498816,-12.4190136739756,50.63278697216872,119.151340840497,46.26978069582317,20.620282374369165,49.99880936746571,0.0,24.999404683732855
behavior_001,118,83181dfffffffff,831803fffffffff,-12.4190136739756,50.63278697216872,-12.016998265681732,51.66131295968986,117.75436504121348,45.57992164802796,19.95662997554089,49.99880936746571,0.0,24.999404683732855
behavior_001,119,831803fffffffff,831800fffffffff,-12.016998265681732,51.66131295968986,-11.601625611725442,52.67575112455248,116.30280970113628,44.37122446651675,19.550192326571903,49.99880936746571,0.0,24.999404683732855
behavior_001,120,831800fffffffff,831804fffffffff,-11.601625611725442,52.67575112455248,-11.172264679260282,53.675606513376536,114.80187808807536,43.41107869076615,19.516802574157538,49.99880936746571,0.0,24.999404683732855
behavior_001,121,831804fffffffff,831822fffffffff,-11.172264679260282,53.675606513376536,-10.728247504107996,54.66042738680838,113.25673163351148,43.66112095283606,17.91244863374291,49.99880936746571,0.0,24.999404683732855
behavior_001,122,831822fffffffff,831826fffffffff,-10.728247504107996,54.66042738680838,-10.268866786157188,55.629804296197456,111.67245553678178,42.16571686000339,17.09082983015338,49.99880936746571,0.0,24.999404683732855
behavior_001,123,831826fffffffff,831919fffffffff,-10.268866786157188,55.629804296197456,-9.793373336361649,56.58336886246422,110.05402780269426,41.65459180398557,15.599772893250982,49.99880936746571,0.0,24.999404683732855
behavior_001,124,831919fffffffff,83191dfffffffff,-9.793373336361649,56.58336886246422,-9.300973371322398,57.52079228776286,108.40629185577622,41.09932015640587,14.610574230840838,49.99880936746571,0.0,24.999404683732855
behavior_001,125,83191dfffffffff,831903fffffffff,-9.300973371322398,57.52079228776286,-8.790825652898405,58.44178363098613,106.73393279081904,41.03777318288781,11.755631191177146,49.99880936746571,0.0,24.999404683732855
behavior_001,126,831903fffffffff,831900fffffffff,-8.790825652898405,58.44178363098613,-8.262038472272483,59.34608787793343,105.0414572442365,41.19822795811671,9.63299493413824,49.99880936746571,0.0,24.999404683732855
behavior_001,127,831900fffffffff,831905fffffffff,-8.262038472272483,59.34608787793343,-6.33698901716975,59.466936838148,109.76411431931028,43.62736206060332,10.70367868178318,49.99880936746571,0.0,24.999404683732855
behavior_001,128,831905fffffffff,83192efffffffff,-6.33698901716975,59.466936838148,-4.423373489229037,59.55834395721732,108.4295077026697,44.05647361983974,11.138188921989729,49.99880936746571,0.0,24.999404683732855
